11#1101290	A Great Day in Harlem	POI	0.06083671065003919	0.2781189369707537	3	
12#27961148	A-Studio	POI	0.04107091718776142	0.315761661536388	3	
10#2254271	Abadan	Town	0.30352517177069943	0.4284603211932094	1	
11#28081365	Abadan	POI	0.07544590042125858	0.4284603211932094	3	
10#29053965	Abadan	Town	0.07945586304622355	0.4284603211932094	3	
11#36412557	Abadan	POI	0.05501583340087552	0.4284603211932094	3	
10#10243	Aberdeen	Town	0.7144841434715263	0.5957190423832721	2	
10#108197	Aberdeen	Town	0.08162686029786	0.5957190423832721	3	
10#108198	Aberdeen	Town	0.0815091384308907	0.5957190423832721	3	
10#1099796	Aberdeen	Town	0.24513846066498335	0.5957190423832721	3	
10#1579358	Aberdeen	Town	0.08783419141335222	0.5957190423832721	3	
11#19168310	Aberdeen	POI	0.06740675825065352	0.5957190423832721	3	
10#2164425	Aberdeen	Town	0.3778839857777092	0.5957190423832721	3	
10#2169	Aberdeen	Town	0.18040292179137019	0.5957190423832721	3	
10#23392406	Aberdeen	Town	0.08875850252180988	0.5957190423832721	3	
10#23401653	Aberdeen	Town	0.08792950715343946	0.5957190423832721	3	
10#2351549	Aberdeen	Town	0.08683625230032235	0.5957190423832721	3	
10#2351550	Aberdeen	Town	0.14098131970763694	0.5957190423832721	3	
10#2351552	Aberdeen	Town	0.08822038980197582	0.5957190423832721	3	
10#2351553	Aberdeen	Town	0.08754602223263855	0.5957190423832721	3	
10#2351554	Aberdeen	Town	0.2093805482492421	0.5957190423832721	3	
10#2351555	Aberdeen	Town	0.2139692353205813	0.5957190423832721	3	
10#2351557	Aberdeen	Town	0.14138558830678502	0.5957190423832721	3	
10#2351558	Aberdeen	Town	0.0870955396167088	0.5957190423832721	3	
10#2351559	Aberdeen	Town	0.14066640687519402	0.5957190423832721	3	
10#2351561	Aberdeen	Town	0.5048599957665303	0.5957190423832721	2	
10#2351562	Aberdeen	Town	0.33294246017419543	0.5957190423832721	2	
10#2351563	Aberdeen	Town	0.30627210943950833	0.5957190423832721	3	
10#2351564	Aberdeen	Town	0.46894554560806884	0.5957190423832721	2	
10#2351565	Aberdeen	Town	0.27260438240237556	0.5957190423832721	3	
10#2351566	Aberdeen	Town	0.08711069972043557	0.5957190423832721	3	
10#26342931	Aberdeen	Town	0.23018624445400435	0.5957190423832721	3	
10#28583835	Aberdeen	Town	0.0843148408321745	0.5957190423832721	3	
10#28745656	Aberdeen	Town	0.1402791963417514	0.5957190423832721	3	
11#2916677	Aberdeen	POI	0.03721985411427881	0.5957190423832721	3	
10#29374429	Aberdeen	Town	0.1727578476797697	0.5957190423832721	3	
11#29777531	Aberdeen	POI	0.04052089981063494	0.5957190423832721	3	
11#389892	Aberdeen	POI	0.04102501134516992	0.5957190423832721	3	
11#7733572	Aberdeen	POI	0.06267572150366058	0.5957190423832721	3	
12#2995100	Above the Clouds	POI	0.038217450264535435	0.3846419241141377	3	
11#22754513	Acroma	POI	0.05431940096186085	0.24500581230068438	2	
10#29107372	Air	Town	0.07940003251182252	0.7669387816382693	3	
11#4786100	Air	POI	0.06536704394626344	0.7669387816382693	3	
10#56771468	Air	POI	0.044095535236542624	0.7669387816382693	3	
11#6769277	Akbar	POI	0.04508683914994368	0.5282837643367143	3	
10#108217	Albion	Town	0.08186093403357868	0.5620843523979863	3	
10#108218	Albion	Town	0.08259413849448764	0.5620843523979863	3	
11#11533386	Albion	POI	0.0490728574254071	0.5620843523979863	3	
11#139153	Albion	POI	0.03716596053657968	0.5620843523979863	3	
11#139834	Albion	POI	0.04093884892931645	0.5620843523979863	3	
10#23389799	Albion	Town	0.08867558051595072	0.5620843523979863	3	
10#23405005	Albion	Town	0.08913736029535822	0.5620843523979863	3	
10#2352753	Albion	Town	0.08598330849629866	0.5620843523979863	3	
10#2352754	Albion	Town	0.27318226154709435	0.5620843523979863	3	
10#2352755	Albion	Town	0.14149731196674215	0.5620843523979863	3	
10#2352756	Albion	Town	0.08762635402586581	0.5620843523979863	3	
10#2352757	Albion	Town	0.14413144290754587	0.5620843523979863	3	
10#2352758	Albion	Town	0.08694664499212561	0.5620843523979863	3	
10#2352760	Albion	Town	0.09098806793718449	0.5620843523979863	3	
10#2352761	Albion	Town	0.0870955396167088	0.5620843523979863	3	
10#2352762	Albion	Town	0.27866064063460394	0.5620843523979863	3	
10#2352763	Albion	Town	0.3068298869023542	0.5620843523979863	3	
10#2352764	Albion	Town	0.17941443383505248	0.5620843523979863	3	
10#2352765	Albion	Town	0.2891800852788104	0.5620843523979863	3	
10#2352766	Albion	Town	0.23390939031347643	0.5620843523979863	3	
10#2352767	Albion	Town	0.15842919217097362	0.5620843523979863	3	
10#2352768	Albion	Town	0.27398471134567587	0.5620843523979863	3	
10#2352769	Albion	Town	0.14091402913312873	0.5620843523979863	3	
10#2352771	Albion	Town	0.3524952192873729	0.5620843523979863	3	
10#2352772	Albion	Town	0.20908830084408764	0.5620843523979863	3	
10#2352777	Albion	Town	0.1405084814847625	0.5620843523979863	3	
10#2352778	Albion	Town	0.08683625230032235	0.5620843523979863	3	
10#2495895	Albion	Town	0.17991067453113388	0.5620843523979863	3	
11#27117132	Albion	POI	0.05452210892075472	0.5620843523979863	3	
10#28583852	Albion	Town	0.08410613684855656	0.5620843523979863	3	
10#56771685	Albion	POI	0.06888732632709259	0.5620843523979863	3	
10#56833972	Albion	POI	0.06766112751847075	0.5620843523979863	3	
10#28583854	Alison	Town	0.0843148408321745	0.6389543585384437	3	
10#28583855	Alison	Town	0.1381266476112914	0.6389543585384437	3	
